chrom	group	window_start	window_end	window_mid	n_snps	pi	tajima_d
LinJ.07	AM10_0	345307	395306	370306.5	115	0.08161290322580646	-1.82334666201718
LinJ.07	AM11_0	345307	395306	370306.5	115	0.06680597771023301	-1.8763272759578076
LinJ.07	AM12_0	345307	395306	370306.5	115	0.42222222222222217	-0.8554041286231424
LinJ.07	AM1_0	345307	395306	370306.5	115	0.11716544325239976	-1.7942775025153794
LinJ.07	AM2_0	345307	395306	370306.5	115	0.0784584980237154	-2.0841280646135827
LinJ.07	AM2_4	345307	395306	370306.5	115	0.08333333333333333	NA
LinJ.07	AM3_0	345307	395306	370306.5	115	0.0796875	-2.301271002622295
LinJ.07	AM4_4	345307	395306	370306.5	115	0.11208791208791208	-2.22810902761272
LinJ.07	AM5_0	345307	395306	370306.5	115	0.09545454545454546	-2.203208971468745
LinJ.07	AM6_0	345307	395306	370306.5	115	0.05317817817817818	-2.1125506987468796
LinJ.07	AM7_0	345307	395306	370306.5	115	0.07216666666666667	-2.084105001581938
LinJ.07	AM8_4	345307	395306	370306.5	115	0.040957446808510635	-2.357142116352806
LinJ.07	AM9_0	345307	395306	370306.5	115	0.15986842105263158	-1.014835594669424
LinJ.07	AM10_0	350307	400306	375306.5	120	0.08161290322580646	-1.82334666201718
LinJ.07	AM11_0	350307	400306	375306.5	120	0.06680597771023301	-1.8763272759578076
LinJ.07	AM12_0	350307	400306	375306.5	120	0.3725	-1.6026441154799793
LinJ.07	AM1_0	350307	400306	375306.5	120	0.12928194993412384	-1.6000162989044848
LinJ.07	AM2_0	350307	400306	375306.5	120	0.0784584980237154	-2.0841280646135827
LinJ.07	AM2_4	350307	400306	375306.5	120	0.08333333333333333	NA
LinJ.07	AM3_0	350307	400306	375306.5	120	0.0796875	-2.301271002622295
LinJ.07	AM4_4	350307	400306	375306.5	120	0.11208791208791208	-2.22810902761272
LinJ.07	AM5_0	350307	400306	375306.5	120	0.09545454545454546	NA
LinJ.07	AM6_0	350307	400306	375306.5	120	0.05317817817817818	-2.1125506987468796
LinJ.07	AM7_0	350307	400306	375306.5	120	0.07216666666666667	-2.084105001581938
LinJ.07	AM8_4	350307	400306	375306.5	120	0.040957446808510635	-2.357142116352806
LinJ.07	AM9_0	350307	400306	375306.5	120	0.15986842105263158	-1.014835594669424
LinJ.07	AM10_0	355307	405306	380306.5	142	0.11075268817204302	-1.5782483688978168
LinJ.07	AM11_0	355307	405306	380306.5	142	0.09735150709219857	-1.5619834601025486
LinJ.07	AM12_0	355307	405306	380306.5	142	0.3555555555555555	-1.842408892419077
LinJ.07	AM1_0	355307	405306	380306.5	142	0.1278409090909091	-1.7134526560616712
LinJ.07	AM2_0	355307	405306	380306.5	142	0.08695652173913043	-1.881096701281708
LinJ.07	AM2_4	355307	405306	380306.5	142	0.06295289855072464	-1.682049268019846
LinJ.07	AM3_0	355307	405306	380306.5	142	0.12	-1.983280790590241
LinJ.07	AM4_4	355307	405306	380306.5	142	0.13736263736263735	-2.0216321862303013
LinJ.07	AM5_0	355307	405306	380306.5	142	0.2659090909090909	-0.6763631276123382
LinJ.07	AM6_0	355307	405306	380306.5	142	0.08274345774345773	-1.8432857554994608
LinJ.07	AM7_0	355307	405306	380306.5	142	0.0913888888888889	-1.9588661914892898
LinJ.07	AM8_4	355307	405306	380306.5	142	0.0530015197568389	-2.3368151848674903
LinJ.07	AM9_0	355307	405306	380306.5	142	0.1401315789473684	-1.4557094402561643
LinJ.07	AM10_0	360307	410306	385306.5	146	0.10225806451612904	-1.6002102737212425
LinJ.07	AM11_0	360307	410306	385306.5	146	0.11255171394799053	-1.2848496657017467
LinJ.07	AM12_0	360307	410306	385306.5	146	0.39285714285714285	-1.2654450644797635
LinJ.07	AM1_0	360307	410306	385306.5	146	0.12928194993412384	-1.6000162989044848
LinJ.07	AM2_0	360307	410306	385306.5	146	0.08695652173913043	-1.731258867287026
LinJ.07	AM2_4	360307	410306	385306.5	146	0.06295289855072464	-1.682049268019846
LinJ.07	AM3_0	360307	410306	385306.5	146	0.203125	-0.8344032123196128
LinJ.07	AM4_4	360307	410306	385306.5	146	0.12156593406593405	-2.0206368925698293
LinJ.07	AM5_0	360307	410306	385306.5	146	0.2659090909090909	-0.6763631276123382
LinJ.07	AM6_0	360307	410306	385306.5	146	0.09196696696696696	-1.6728654985777265
LinJ.07	AM7_0	360307	410306	385306.5	146	0.09366666666666668	-1.8515363216840635
LinJ.07	AM8_4	360307	410306	385306.5	146	0.0532099586288416	-2.275479248721627
LinJ.07	AM9_0	360307	410306	385306.5	146	0.09736842105263158	-1.7482453640976765
LinJ.07	AM10_0	365307	415306	390306.5	152	0.08870967741935484	-1.643224295106105
LinJ.07	AM11_0	365307	415306	390306.5	152	0.0762041962174941	-1.6989514765515907
LinJ.07	AM12_0	365307	415306	390306.5	152	0.34375	-1.8628765339806752
LinJ.07	AM1_0	365307	415306	390306.5	152	0.12351778656126482	-1.5072905565825625
LinJ.07	AM2_0	365307	415306	390306.5	152	0.08695652173913043	-1.731258867287026
LinJ.07	AM2_4	365307	415306	390306.5	152	0.06295289855072464	-1.682049268019846
LinJ.07	AM3_0	365307	415306	390306.5	152	0.28125	NA
LinJ.07	AM4_4	365307	415306	390306.5	152	0.12156593406593405	-2.0206368925698293
LinJ.07	AM5_0	365307	415306	390306.5	152	0.2659090909090909	-0.6763631276123382
LinJ.07	AM6_0	365307	415306	390306.5	152	0.0987237237237237	-1.430231062170796
LinJ.07	AM7_0	365307	415306	390306.5	152	0.11583333333333334	-1.3972647645849159
LinJ.07	AM8_4	365307	415306	390306.5	152	0.04549484203739522	-2.3408869911674977
LinJ.07	AM9_0	365307	415306	390306.5	152	0.09736842105263158	-1.7482453640976765
LinJ.07	AM10_0	370307	420306	395306.5	170	0.08870967741935484	-1.643224295106105
LinJ.07	AM11_0	370307	420306	395306.5	170	0.0762041962174941	-1.6989514765515907
LinJ.07	AM12_0	370307	420306	395306.5	170	0.34375	-1.8628765339806752
LinJ.07	AM1_0	370307	420306	395306.5	170	0.12351778656126482	-1.5072905565825625
LinJ.07	AM2_0	370307	420306	395306.5	170	0.08695652173913043	-1.731258867287026
LinJ.07	AM2_4	370307	420306	395306.5	170	0.06295289855072464	-1.682049268019846
LinJ.07	AM3_0	370307	420306	395306.5	170	0.203125	-0.8344032123196128
LinJ.07	AM4_4	370307	420306	395306.5	170	0.12156593406593405	-2.0206368925698293
LinJ.07	AM5_0	370307	420306	395306.5	170	0.2659090909090909	-0.6763631276123382
LinJ.07	AM6_0	370307	420306	395306.5	170	0.0987237237237237	-1.430231062170796
LinJ.07	AM7_0	370307	420306	395306.5	170	0.11583333333333334	-1.3972647645849159
LinJ.07	AM8_4	370307	420306	395306.5	170	0.04549484203739522	-2.3408869911674977
LinJ.07	AM9_0	370307	420306	395306.5	170	0.09736842105263158	-1.7482453640976765
LinJ.07	AM10_0	375307	425306	400306.5	185	0.08870967741935484	-1.643224295106105
LinJ.07	AM11_0	375307	425306	400306.5	185	0.0762041962174941	-1.6989514765515907
LinJ.07	AM12_0	375307	425306	400306.5	185	0.3333333333333333	-2.1001495230872655
LinJ.07	AM1_0	375307	425306	400306.5	185	0.12351778656126482	-1.5072905565825625
LinJ.07	AM2_0	375307	425306	400306.5	185	0.08695652173913043	NA
LinJ.07	AM2_4	375307	425306	400306.5	185	0.056159420289855065	-1.9877695101335011
LinJ.07	AM3_0	375307	425306	400306.5	185	0.203125	-0.8344032123196128
LinJ.07	AM4_4	375307	425306	400306.5	185	0.1230540293040293	-2.005047911178526
LinJ.07	AM5_0	375307	425306	400306.5	185	0.2659090909090909	-0.6763631276123382
LinJ.07	AM6_0	375307	425306	400306.5	185	0.12249749749749747	-1.0864606453991883
LinJ.07	AM7_0	375307	425306	400306.5	185	0.11583333333333334	-1.3972647645849159
LinJ.07	AM8_4	375307	425306	400306.5	185	0.04549484203739522	-2.3408869911674977
LinJ.07	AM9_0	375307	425306	400306.5	185	0.08585526315789474	-2.0131501191999064
LinJ.07	AM10_0	380307	430306	405306.5	205	0.08870967741935484	-1.643224295106105
LinJ.07	AM11_0	380307	430306	405306.5	205	0.0762041962174941	-1.6989514765515907
LinJ.07	AM12_0	380307	430306	405306.5	205	0.31785714285714284	-2.354557619974642
LinJ.07	AM1_0	380307	430306	405306.5	205	0.10770750988142291	-1.7674340602174168
LinJ.07	AM2_0	380307	430306	405306.5	205	0.08695652173913043	NA
LinJ.07	AM2_4	380307	430306	405306.5	205	0.056159420289855065	-1.9877695101335011
LinJ.07	AM3_0	380307	430306	405306.5	205	0.203125	-0.8344032123196128
LinJ.07	AM4_4	380307	430306	405306.5	205	0.11327838827838826	-2.215001423481197
LinJ.07	AM5_0	380307	430306	405306.5	205	0.2659090909090909	-0.6763631276123382
LinJ.07	AM6_0	380307	430306	405306.5	205	0.08445945945945944	-1.6774757431366432
LinJ.07	AM7_0	380307	430306	405306.5	205	0.11583333333333334	-1.3972647645849159
LinJ.07	AM8_4	380307	430306	405306.5	205	0.04793882978723403	-2.2678867465681076
LinJ.07	AM9_0	380307	430306	405306.5	205	0.07434210526315789	-2.346328375194205
LinJ.07	AM10_0	385307	435306	410306.5	211	0.07007168458781363	-2.038296113499151
LinJ.07	AM11_0	385307	435306	410306.5	211	0.07127026342451874	-1.8234864695963797
LinJ.07	AM12_0	385307	435306	410306.5	211	0.29285714285714287	-2.7175951384729355
LinJ.07	AM1_0	385307	435306	410306.5	211	0.10770750988142291	-1.7674340602174168
LinJ.07	AM2_0	385307	435306	410306.5	211	0.08695652173913043	NA
LinJ.07	AM2_4	385307	435306	410306.5	211	0.056159420289855065	-1.9877695101335011
LinJ.07	AM3_0	385307	435306	410306.5	211	0.203125	-0.8344032123196128
LinJ.07	AM4_4	385307	435306	410306.5	211	0.11327838827838826	-2.215001423481197
LinJ.07	AM5_0	385307	435306	410306.5	211	0.20909090909090908	-1.3265543222468392
LinJ.07	AM6_0	385307	435306	410306.5	211	0.08445945945945944	-1.6774757431366432
LinJ.07	AM7_0	385307	435306	410306.5	211	0.09708333333333334	-1.7115856404917078
LinJ.07	AM8_4	385307	435306	410306.5	211	0.04793882978723403	-2.2678867465681076
LinJ.07	AM9_0	385307	435306	410306.5	211	0.07434210526315789	-2.346328375194205
LinJ.07	AM10_0	390307	440306	415306.5	215	0.06927803379416284	-2.120283522053346
LinJ.07	AM11_0	390307	440306	415306.5	215	0.05855181089339276	-2.170925045466283
LinJ.07	AM12_0	390307	440306	415306.5	215	0.29285714285714287	-2.7175951384729355
LinJ.07	AM1_0	390307	440306	415306.5	215	0.102343308865048	-1.967222264483514
LinJ.07	AM2_0	390307	440306	415306.5	215	0.11330698287220026	-1.4833087412998007
LinJ.07	AM2_4	390307	440306	415306.5	215	0.056159420289855065	-1.9877695101335011
LinJ.07	AM3_0	390307	440306	415306.5	215	0.15694444444444444	-1.3892535111239968
LinJ.07	AM4_4	390307	440306	415306.5	215	0.12003968253968253	-2.219388880449801
LinJ.07	AM5_0	390307	440306	415306.5	215	0.17491883116883117	-2.017669588603449
LinJ.07	AM6_0	390307	440306	415306.5	215	0.07494994994994994	-1.8657596509100003
LinJ.07	AM7_0	390307	440306	415306.5	215	0.09433333333333334	-1.8443248897492457
LinJ.07	AM8_4	390307	440306	415306.5	215	0.043320376432078554	-2.4389524930102726
LinJ.07	AM9_0	390307	440306	415306.5	215	0.07105263157894737	-2.459104981699957
LinJ.07	AM10_0	395307	445306	420306.5	197	0.06927803379416284	-2.120283522053346
LinJ.07	AM11_0	395307	445306	420306.5	197	0.056718316373728025	-2.194791556861965
LinJ.07	AM12_0	395307	445306	420306.5	197	0.25416666666666665	-3.2337529588445966
LinJ.07	AM1_0	395307	445306	420306.5	197	0.0797571993224167	-2.230757139863529
LinJ.07	AM2_0	395307	445306	420306.5	197	0.12648221343873517	-1.1895053543449985
LinJ.07	AM2_4	395307	445306	420306.5	197	0.04257246376811594	-1.849407430422257
LinJ.07	AM3_0	395307	445306	420306.5	197	0.15694444444444444	-1.3892535111239968
LinJ.07	AM4_4	395307	445306	420306.5	197	0.1292124542124542	-2.0395611835669696
LinJ.07	AM5_0	395307	445306	420306.5	197	0.1862708719851577	-1.8440045393972897
LinJ.07	AM6_0	395307	445306	420306.5	197	0.07394894894894893	-1.7911612891139235
LinJ.07	AM7_0	395307	445306	420306.5	197	0.09791666666666668	-1.7030829850788092
LinJ.07	AM8_4	395307	445306	420306.5	197	0.04549484203739522	-2.3408869911674977
LinJ.07	AM9_0	395307	445306	420306.5	197	0.07434210526315789	-2.346328375194205
LinJ.07	AM10_0	400307	450306	425306.5	200	0.06471774193548388	-2.235402670293591
LinJ.07	AM11_0	400307	450306	425306.5	200	0.07205652651131374	-2.078422600784602
LinJ.07	AM12_0	400307	450306	425306.5	200	0.26875	-2.8883131581902215
LinJ.07	AM1_0	400307	450306	425306.5	200	0.08948177426438296	-2.219034497406051
LinJ.07	AM2_0	400307	450306	425306.5	200	0.12648221343873517	-1.1895053543449985
LinJ.07	AM2_4	400307	450306	425306.5	200	0.04257246376811594	-1.849407430422257
LinJ.07	AM3_0	400307	450306	425306.5	200	0.14895833333333333	-1.582160835363215
LinJ.07	AM4_4	400307	450306	425306.5	200	0.12003968253968253	-2.219388880449801
LinJ.07	AM5_0	400307	450306	425306.5	200	0.16109799291617474	-2.2725998606812605
LinJ.07	AM6_0	400307	450306	425306.5	200	0.11613175675675674	-1.493692433501498
LinJ.07	AM7_0	400307	450306	425306.5	200	0.09791666666666668	-1.7030829850788092
LinJ.07	AM8_4	400307	450306	425306.5	200	0.04506238751352556	-2.415609134508084
LinJ.07	AM9_0	400307	450306	425306.5	200	0.11760405916752666	-2.004113921680615
LinJ.07	AM10_0	405307	455306	430306.5	179	0.03732718894009217	-2.4944907279280137
LinJ.07	AM11_0	405307	455306	430306.5	179	0.05638051615445232	-2.233563164022872
LinJ.07	AM12_0	405307	455306	430306.5	179	0.25416666666666665	-3.2337529588445966
LinJ.07	AM1_0	405307	455306	430306.5	179	0.0797571993224167	-2.230757139863529
LinJ.07	AM2_0	405307	455306	430306.5	179	0.12648221343873517	-1.1895053543449985
LinJ.07	AM2_4	405307	455306	430306.5	179	0.04257246376811594	NA
LinJ.07	AM3_0	405307	455306	430306.5	179	0.10486111111111111	-1.8902671210688422
LinJ.07	AM4_4	405307	455306	430306.5	179	0.0913003663003663	-2.4569879612939247
LinJ.07	AM5_0	405307	455306	430306.5	179	0.13357142857142856	-2.591466560202354
LinJ.07	AM6_0	405307	455306	430306.5	179	0.09555984555984555	-1.6926234822398787
LinJ.07	AM7_0	405307	455306	430306.5	179	0.07104166666666667	-1.9772936221447905
LinJ.07	AM8_4	405307	455306	430306.5	179	0.02815158101835489	-2.468099484877487
LinJ.07	AM9_0	405307	455306	430306.5	179	0.11680672268907563	-1.9253998064667077
LinJ.07	AM10_0	410307	460306	435306.5	176	0.03984468339307049	-2.5937341310822806
LinJ.07	AM11_0	410307	460306	435306.5	176	0.05638051615445232	-2.233563164022872
LinJ.07	AM12_0	410307	460306	435306.5	176	0.29375	-2.7339602025538867
LinJ.07	AM1_0	410307	460306	435306.5	176	0.08563899868247694	-2.092949502723287
LinJ.07	AM2_0	410307	460306	435306.5	176	0.13965744400527008	-1.2353586153125755
LinJ.07	AM2_4	410307	460306	435306.5	176	0.04257246376811594	NA
LinJ.07	AM3_0	410307	460306	435306.5	176	0.1225	-1.95594262632205
LinJ.07	AM4_4	410307	460306	435306.5	176	0.08640763997906854	-2.6760049891780935
LinJ.07	AM5_0	410307	460306	435306.5	176	0.12477522477522478	-2.7772883707186615
LinJ.07	AM6_0	410307	460306	435306.5	176	0.09555984555984555	-1.6926234822398787
LinJ.07	AM7_0	410307	460306	435306.5	176	0.060972222222222226	-2.302389115784448
LinJ.07	AM8_4	410307	460306	435306.5	176	0.02637742689851794	-2.63021644040013
LinJ.07	AM9_0	410307	460306	435306.5	176	0.1086203560371517	-2.0715613212963135
LinJ.07	AM10_0	415307	465306	440306.5	172	0.0407258064516129	-2.5243725268720936
LinJ.07	AM11_0	415307	465306	440306.5	172	0.05220519397162003	-2.3476136422002964
LinJ.07	AM12_0	415307	465306	440306.5	172	0.3194444444444444	-2.377036472808541
LinJ.07	AM1_0	415307	465306	440306.5	172	0.08113250847804623	-2.2147100235483568
LinJ.07	AM2_0	415307	465306	440306.5	172	0.13965744400527008	-1.2353586153125755
LinJ.07	AM2_4	415307	465306	440306.5	172	0.04257246376811594	NA
LinJ.07	AM3_0	415307	465306	440306.5	172	0.1225	-1.95594262632205
LinJ.07	AM4_4	415307	465306	440306.5	172	0.08640763997906854	-2.6760049891780935
LinJ.07	AM5_0	415307	465306	440306.5	172	0.12477522477522478	-2.7772883707186615
LinJ.07	AM6_0	415307	465306	440306.5	172	0.0785473897542863	-2.0359883155705187
LinJ.07	AM7_0	415307	465306	440306.5	172	0.060972222222222226	-2.302389115784448
LinJ.07	AM8_4	415307	465306	440306.5	172	0.026861287113018925	-2.583439093819005
LinJ.07	AM9_0	415307	465306	440306.5	172	0.10290582119787486	-2.183439062365151
LinJ.07	AM10_0	420307	470306	445306.5	148	0.0407258064516129	-2.5243725268720936
LinJ.07	AM11_0	420307	470306	445306.5	148	0.05220519397162003	-2.3476136422002964
LinJ.07	AM12_0	420307	470306	445306.5	148	0.3194444444444444	-2.377036472808541
LinJ.07	AM1_0	420307	470306	445306.5	148	0.08113250847804623	-2.2147100235483568
LinJ.07	AM2_0	420307	470306	445306.5	148	0.13965744400527008	-1.2353586153125755
LinJ.07	AM2_4	420307	470306	445306.5	148	0.04257246376811594	NA
LinJ.07	AM3_0	420307	470306	445306.5	148	0.121875	-1.8633166902314267
LinJ.07	AM4_4	420307	470306	445306.5	148	0.08640763997906854	-2.6760049891780935
LinJ.07	AM5_0	420307	470306	445306.5	148	0.12477522477522478	-2.7772883707186615
LinJ.07	AM6_0	420307	470306	445306.5	148	0.0785473897542863	-2.0359883155705187
LinJ.07	AM7_0	420307	470306	445306.5	148	0.060972222222222226	-2.302389115784448
LinJ.07	AM8_4	420307	470306	445306.5	148	0.026861287113018925	-2.583439093819005
LinJ.07	AM9_0	420307	470306	445306.5	148	0.10290582119787486	-2.183439062365151
LinJ.07	AM10_0	425307	475306	450306.5	129	0.0407258064516129	-2.5243725268720936
LinJ.07	AM11_0	425307	475306	450306.5	129	0.05220519397162003	-2.3476136422002964
LinJ.07	AM12_0	425307	475306	450306.5	129	0.3214285714285714	-2.302695117332029
LinJ.07	AM1_0	425307	475306	450306.5	129	0.08113250847804623	-2.2147100235483568
LinJ.07	AM2_0	425307	475306	450306.5	129	0.13965744400527008	-1.2353586153125755
LinJ.07	AM2_4	425307	475306	450306.5	129	0.04257246376811594	NA
LinJ.07	AM3_0	425307	475306	450306.5	129	0.121875	-1.8633166902314267
LinJ.07	AM4_4	425307	475306	450306.5	129	0.08745421245421245	-2.591380547549918
LinJ.07	AM5_0	425307	475306	450306.5	129	0.12477522477522478	-2.7772883707186615
LinJ.07	AM6_0	425307	475306	450306.5	129	0.0785473897542863	-2.0359883155705187
LinJ.07	AM7_0	425307	475306	450306.5	129	0.060972222222222226	-2.302389115784448
LinJ.07	AM8_4	425307	475306	450306.5	129	0.026861287113018925	-2.583439093819005
LinJ.07	AM9_0	425307	475306	450306.5	129	0.10935457516339869	-2.062782178572667
LinJ.07	AM10_0	430307	480306	455306.5	114	0.04537634408602151	-2.5743069134599508
LinJ.07	AM11_0	430307	480306	455306.5	114	0.05367745840931	-2.327649219337066
LinJ.07	AM12_0	430307	480306	455306.5	114	0.3611111111111111	-1.760158495436082
LinJ.07	AM1_0	430307	480306	455306.5	114	0.08113250847804623	-2.2147100235483568
LinJ.07	AM2_0	430307	480306	455306.5	114	0.12648221343873517	-1.476981950255605
LinJ.07	AM2_4	430307	480306	455306.5	114	0.04257246376811594	NA
LinJ.07	AM3_0	430307	480306	455306.5	114	0.12291666666666666	-2.0268418881237693
LinJ.07	AM4_4	430307	480306	455306.5	114	0.11904761904761904	-2.230714153687041
LinJ.07	AM5_0	430307	480306	455306.5	114	0.13632034632034631	-2.663341633774184
LinJ.07	AM6_0	430307	480306	455306.5	114	0.08423016612671785	-1.9252708484556367
LinJ.07	AM7_0	430307	480306	455306.5	114	0.06904761904761905	-2.2859607444089134
LinJ.07	AM8_4	430307	480306	455306.5	114	0.02637742689851794	-2.63021644040013
LinJ.07	AM9_0	430307	480306	455306.5	114	0.12870083705997018	-1.7317426898066808
LinJ.07	AM10_0	435307	485306	460306.5	104	0.04852150537634409	-2.4304775594684345
LinJ.07	AM11_0	435307	485306	460306.5	104	0.054601365466436416	-2.287784584784608
LinJ.07	AM12_0	435307	485306	460306.5	104	0.378125	-1.4954211846184011
LinJ.07	AM1_0	435307	485306	460306.5	104	0.07654924531354737	-2.3276004954111524
LinJ.07	AM2_0	435307	485306	460306.5	104	0.12648221343873517	-1.476981950255605
LinJ.07	AM2_4	435307	485306	460306.5	104	0.04257246376811594	NA
LinJ.07	AM3_0	435307	485306	460306.5	104	0.12291666666666666	-2.0268418881237693
LinJ.07	AM4_4	435307	485306	460306.5	104	0.11904761904761904	-2.230714153687041
LinJ.07	AM5_0	435307	485306	460306.5	104	0.13923933209647496	-2.609687196049283
LinJ.07	AM6_0	435307	485306	460306.5	104	0.08423016612671785	-1.9252708484556367
LinJ.07	AM7_0	435307	485306	460306.5	104	0.0725	-2.080499285614529
LinJ.07	AM8_4	435307	485306	460306.5	104	0.025968006717017104	-2.6714783313561052
LinJ.07	AM9_0	435307	485306	460306.5	104	0.11764583026192933	-1.9156119155187374
LinJ.07	AM10_0	440307	490306	465306.5	89	0.04847670250896058	-2.282506480126731
LinJ.07	AM11_0	440307	490306	465306.5	89	0.05856946397469913	-2.131976542481072
LinJ.07	AM12_0	440307	490306	465306.5	89	0.378125	-1.4954211846184011
LinJ.07	AM1_0	440307	490306	465306.5	89	0.0724213916433596	-2.2422381552491446
LinJ.07	AM2_0	440307	490306	465306.5	89	0.12648221343873517	-1.1895053543449985
LinJ.07	AM2_4	440307	490306	465306.5	89	0.04257246376811594	NA
LinJ.07	AM3_0	440307	490306	465306.5	89	0.13458333333333333	-1.8238081656924618
LinJ.07	AM4_4	440307	490306	465306.5	89	0.11208791208791208	-2.22810902761272
LinJ.07	AM5_0	440307	490306	465306.5	89	0.13080808080808082	-2.5923834766514275
LinJ.07	AM6_0	440307	490306	465306.5	89	0.08423016612671785	-1.9252708484556367
LinJ.07	AM7_0	440307	490306	465306.5	89	0.06979166666666667	-1.9900476052641385
LinJ.07	AM8_4	440307	490306	465306.5	89	0.024987496010504418	-2.6078301439266802
LinJ.07	AM9_0	440307	490306	465306.5	89	0.12870083705997018	-1.7317426898066808
LinJ.07	AM10_0	445307	495306	470306.5	94	0.04623655913978495	-2.3901444878283464
LinJ.07	AM11_0	445307	495306	470306.5	94	0.06044755256448052	-2.063845036354797
LinJ.07	AM12_0	445307	495306	470306.5	94	0.378125	-1.4954211846184011
LinJ.07	AM1_0	445307	495306	470306.5	94	0.07801238933962046	-2.0889583114010377
LinJ.07	AM2_0	445307	495306	470306.5	94	0.12648221343873517	-1.1895053543449985
LinJ.07	AM2_4	445307	495306	470306.5	94	0.04257246376811594	NA
LinJ.07	AM3_0	445307	495306	470306.5	94	0.13458333333333333	-1.8238081656924618
LinJ.07	AM4_4	445307	495306	470306.5	94	0.12156593406593405	-2.0206368925698293
LinJ.07	AM5_0	445307	495306	470306.5	94	0.13080808080808082	-2.5923834766514275
LinJ.07	AM6_0	445307	495306	470306.5	94	0.0785473897542863	-2.0359883155705187
LinJ.07	AM7_0	445307	495306	470306.5	94	0.06979166666666667	-1.9900476052641385
LinJ.07	AM8_4	445307	495306	470306.5	94	0.024987496010504418	-2.6078301439266802
LinJ.07	AM9_0	445307	495306	470306.5	94	0.12870083705997018	-1.7317426898066808
LinJ.07	AM10_0	450307	500306	475306.5	91	0.04623655913978495	-2.3901444878283464
LinJ.07	AM11_0	450307	500306	475306.5	91	0.025156001388869344	-2.443142883572321
LinJ.07	AM12_0	450307	500306	475306.5	91	0.378125	-1.4954211846184011
LinJ.07	AM1_0	450307	500306	475306.5	91	0.046873194184407	-2.2909127788391
LinJ.07	AM2_0	450307	500306	475306.5	91	0.12648221343873517	-1.1895053543449985
LinJ.07	AM2_4	450307	500306	475306.5	91	0.04257246376811594	NA
LinJ.07	AM3_0	450307	500306	475306.5	91	0.13697916666666665	-1.7065182327087702
LinJ.07	AM4_4	450307	500306	475306.5	91	0.13873626373626374	-1.8407640303624875
LinJ.07	AM5_0	450307	500306	475306.5	91	0.14181818181818182	-2.2399607530763848
LinJ.07	AM6_0	450307	500306	475306.5	91	0.03230922689050768	-2.4361623116136624
LinJ.07	AM7_0	450307	500306	475306.5	91	0.06979166666666667	-1.9900476052641385
LinJ.07	AM8_4	450307	500306	475306.5	91	0.021054964539007088	-2.556929101820221
LinJ.07	AM9_0	450307	500306	475306.5	91	0.05249054007567939	-2.490026173072782
LinJ.07	AM10_0	455307	505306	480306.5	97	0.04623655913978495	-2.3901444878283464
LinJ.07	AM11_0	455307	505306	480306.5	97	0.026990519753069046	-2.482632696266679
LinJ.07	AM12_0	455307	505306	480306.5	97	0.425	-0.7986825406962439
LinJ.07	AM1_0	455307	505306	480306.5	97	0.04639183597993666	-2.4313302080455417
LinJ.07	AM2_0	455307	505306	480306.5	97	0.12648221343873517	-1.1895053543449985
LinJ.07	AM2_4	455307	505306	480306.5	97	0.04257246376811594	-1.849407430422257
LinJ.07	AM3_0	455307	505306	480306.5	97	0.13697916666666665	-1.7065182327087702
LinJ.07	AM4_4	455307	505306	480306.5	97	0.11106750392464677	-2.3866320525745217
LinJ.07	AM5_0	455307	505306	480306.5	97	0.1340909090909091	-2.403996013344289
LinJ.07	AM6_0	455307	505306	480306.5	97	0.03169587382949452	-2.515624593766572
LinJ.07	AM7_0	455307	505306	480306.5	97	0.06638888888888889	-1.8609354341931297
LinJ.07	AM8_4	455307	505306	480306.5	97	0.021054964539007088	-2.659019719991261
LinJ.07	AM9_0	455307	505306	480306.5	97	0.05249054007567939	-2.490026173072782
LinJ.07	AM10_0	460307	510306	485306.5	94	0.04526881720430108	-2.216159678913154
LinJ.07	AM11_0	460307	510306	485306.5	94	0.026990519753069046	-2.482632696266679
LinJ.07	AM12_0	460307	510306	485306.5	94	0.43	-0.7024839056856294
LinJ.07	AM1_0	460307	510306	485306.5	94	0.04639183597993666	-2.4313302080455417
LinJ.07	AM2_0	460307	510306	485306.5	94	0.08695652173913043	NA
LinJ.07	AM2_4	460307	510306	485306.5	94	0.04257246376811594	-1.849407430422257
LinJ.07	AM3_0	460307	510306	485306.5	94	0.10486111111111111	-1.8902671210688422
LinJ.07	AM4_4	460307	510306	485306.5	94	0.12582417582417582	-2.076867441479765
LinJ.07	AM5_0	460307	510306	485306.5	94	0.1590909090909091	-2.046120919505678
LinJ.07	AM6_0	460307	510306	485306.5	94	0.03230922689050768	-2.4361623116136624
LinJ.07	AM7_0	460307	510306	485306.5	94	0.1175	NA
LinJ.07	AM8_4	460307	510306	485306.5	94	0.021054964539007088	-2.49319679248325
LinJ.07	AM9_0	460307	510306	485306.5	94	0.05278422772617818	-2.352803615873016
LinJ.07	AM10_0	465307	515306	490306.5	92	0.04526881720430108	-2.216159678913154
LinJ.07	AM11_0	465307	515306	490306.5	92	0.027925531914893612	-2.248983048483243
LinJ.07	AM12_0	465307	515306	490306.5	92	0.40625	-1.0083460138060536
LinJ.07	AM1_0	465307	515306	490306.5	92	0.04446640316205533	-2.3155200586347684
LinJ.07	AM2_0	465307	515306	490306.5	92	0.08695652173913043	-1.5149640778129165
LinJ.07	AM2_4	465307	515306	490306.5	92	0.04257246376811594	-1.849407430422257
