group	window_start	window_end	window_mid	n_snps	pi	tajima_d
AM2_4	315031	365030	340030.5	354	2e-5	NA
AM3_0	315031	365030	340030.5	354	4.021613702952445e-5	-0.907208740654595
AM4_4	315031	365030	340030.5	354	3.961963183015814e-5	0.2653076503744657
AM5_0	315031	365030	340030.5	354	2.528138528138528e-5	-1.1751519243558604
AM6_0	315031	365030	340030.5	354	3.355747446016573e-5	0.3194149402656325
AM7_0	315031	365030	340030.5	354	2.147851896738429e-5	0.43512233769635034
AM8_4	315031	365030	340030.5	354	2.4473186514464312e-5	-0.9552225130875974
AM9_0	315031	365030	340030.5	354	2.5453133538811287e-5	-0.24532439540043083
AM10_0	320031	370030	345030.5	279	4.1243744527877214e-5	0.06937409010239247
AM11_0	320031	370030	345030.5	279	3.415898410811898e-5	-0.8000057988648179
AM12_0	320031	370030	345030.5	279	9e-5	0.667948744535598
AM1_0	320031	370030	345030.5	279	2.7385796413056095e-5	0.6029838095099311
AM2_0	320031	370030	345030.5	279	2.0655350581336424e-5	0.6249231797489733
AM2_4	320031	370030	345030.5	279	2e-5	NA
AM3_0	320031	370030	345030.5	279	4.47813544208288e-5	-0.907208740654595
AM4_4	320031	370030	345030.5	279	4.340910551436867e-5	0.2653076503744657
AM5_0	320031	370030	345030.5	279	2.528138528138528e-5	-1.1751519243558604
AM6_0	320031	370030	345030.5	279	3.711114976423765e-5	0.24625463217938645
AM7_0	320031	370030	345030.5	279	2.147851896738429e-5	0.43512233769635034
AM8_4	320031	370030	345030.5	279	2.9312871934911984e-05	-0.9552225130875974
AM9_0	320031	370030	345030.5	279	2.6991595077272824e-5	-0.24532439540043083
AM10_0	325031	375030	350030.5	287	4.1243744527877214e-5	0.06937409010239247
AM11_0	325031	375030	350030.5	287	3.415898410811898e-5	-0.8000057988648179
AM12_0	325031	375030	350030.5	287	8.28888888888889e-5	0.7372334373023189
AM1_0	325031	375030	350030.5	287	2.7385796413056095e-5	0.6029838095099311
AM2_0	325031	375030	350030.5	287	1.7793567942000704e-5	-0.4270174262205841
AM2_4	325031	375030	350030.5	287	2e-5	NA
AM3_0	325031	375030	350030.5	287	4.2206641777150644e-5	-0.7962620132247245
AM4_4	325031	375030	350030.5	287	4.340910551436867e-5	0.2653076503744657
AM5_0	325031	375030	350030.5	287	3.064980633401686e-5	-0.9129510802645258
AM6_0	325031	375030	350030.5	287	3.80635307166186e-5	0.24625463217938645
AM7_0	325031	375030	350030.5	287	2.227851896738429e-5	-0.22938425744887112
AM8_4	325031	375030	350030.5	287	2.9312871934911984e-05	-0.9552225130875974
AM9_0	325031	375030	350030.5	287	2.6991595077272824e-5	-0.24532439540043083
AM10_0	330031	380030	355030.5	276	4.1243744527877214e-5	0.06937409010239247
AM11_0	330031	380030	355030.5	276	3.408805398438188e-5	-1.0872137001129127
AM12_0	330031	380030	355030.5	276	7.577777777777777e-5	0.8236270604211383
AM1_0	330031	380030	355030.5	276	2.7385796413056095e-5	0.6029838095099311
AM2_0	330031	380030	355030.5	276	1.135878533330505e-5	-0.8097447326698525
AM2_4	330031	380030	355030.5	276	2e-5	NA
AM3_0	330031	380030	355030.5	276	3.7048595800139146e-5	0.2007476491706076
AM4_4	330031	380030	355030.5	276	3.734849945376261e-5	0.2653076503744657
AM5_0	330031	380030	355030.5	276	3.4113009797220323e-5	-1.0023130761186454
AM6_0	330031	380030	355030.5	276	3.732422482477034e-5	0.1889356836981768
AM7_0	330031	380030	355030.5	276	2.227851896738429e-5	-0.22938425744887112
AM8_4	330031	380030	355030.5	276	2.7510646253080698e-5	-0.06699138185586895
AM9_0	330031	380030	355030.5	276	2.5815124489037533e-5	0.38911808518914864
AM10_0	335031	385030	360030.5	254	3.91953803742499e-5	0.06937409010239247
AM11_0	335031	385030	360030.5	254	3.45571482316279e-5	-0.8141175743034087
AM12_0	335031	385030	360030.5	254	7.938095238095238e-5	1.132017366710061
AM1_0	335031	385030	360030.5	254	2.7385796413056095e-5	0.6029838095099311
AM2_0	335031	385030	360030.5	254	1.135878533330505e-5	-0.8097447326698525
AM2_4	335031	385030	360030.5	254	2e-5	NA
AM3_0	335031	385030	360030.5	254	3.7048595800139146e-5	0.2007476491706076
AM4_4	335031	385030	360030.5	254	3.369770580296896e-5	NA
AM5_0	335031	385030	360030.5	254	4.0613009797220326e-5	-1.0023130761186454
AM6_0	335031	385030	360030.5	254	3.951679057183281e-5	-0.23321859403784043
AM7_0	335031	385030	360030.5	254	2.227851896738429e-5	-0.22938425744887112
AM8_4	335031	385030	360030.5	254	2.7532291274725717e-5	-0.0648958086434103
AM9_0	335031	385030	360030.5	254	2.220401337792642e-5	NA
AM10_0	340031	390030	365030.5	244	3.8195380374249895e-5	0.06937409010239247
AM11_0	340031	390030	365030.5	244	3.45571482316279e-5	-0.8141175743034087
AM12_0	340031	390030	365030.5	244	1.0426984126984127e-4	1.0599365354349035
AM1_0	340031	390030	365030.5	244	2.7385796413056095e-5	0.6029838095099311
AM2_0	340031	390030	365030.5	244	1.135878533330505e-5	-0.8097447326698525
AM2_4	340031	390030	365030.5	244	2e-5	NA
AM3_0	340031	390030	365030.5	244	3.7048595800139146e-5	0.2007476491706076
AM4_4	340031	390030	365030.5	244	3.569770580296896e-5	NA
AM5_0	340031	390030	365030.5	244	4.0613009797220326e-5	-1.0023130761186454
AM6_0	340031	390030	365030.5	244	3.951679057183281e-5	-0.23321859403784043
AM7_0	340031	390030	365030.5	244	2.057803587559685e-5	0.2552226396887426
AM8_4	340031	390030	365030.5	244	2.7044486396676937e-5	0.30125021346762193
AM9_0	340031	390030	365030.5	244	2.220401337792642e-5	NA
AM10_0	345031	395030	370030.5	251	2.4969449155495668e-5	NA
AM11_0	345031	395030	370030.5	251	2.7147147409771207e-5	-1.6300903266714466
AM12_0	345031	395030	370030.5	251	8.649206349206349e-5	1.012093050474061
AM1_0	345031	395030	370030.5	251	1.5794871794871795e-5	NA
AM2_0	345031	395030	370030.5	251	5.02227533167877e-6	-0.8162399612445925
AM2_4	345031	395030	370030.5	251	2e-5	NA
AM3_0	345031	395030	370030.5	251	2.210606706450696e-5	NA
AM4_4	345031	395030	370030.5	251	2.5543859649122807e-5	NA
AM5_0	345031	395030	370030.5	251	3.533162451583504e-5	-0.44211297932920485
AM6_0	345031	395030	370030.5	251	1.945985579750673e-5	-0.6934816419321782
AM7_0	345031	395030	370030.5	251	1.117037037037037e-5	NA
AM8_4	345031	395030	370030.5	251	1.7550815510600987e-5	-0.367245415558792
AM9_0	345031	395030	370030.5	251	1.1769230769230768e-5	NA
AM10_0	350031	400030	375030.5	258	3.0155889833461772e-5	NA
AM11_0	350031	400030	375030.5	258	3.1324180902594174e-5	-1.4570966462249153
AM12_0	350031	400030	375030.5	258	9.23968253968254e-5	0.315548339631409
AM1_0	350031	400030	375030.5	258	2.5128205128205126e-5	2.098765241373438
AM2_0	350031	400030	375030.5	258	7.879418188821627e-6	-0.8162399612445925
AM2_4	350031	400030	375030.5	258	2.2000000000000003e-5	NA
AM3_0	350031	400030	375030.5	258	2.7840194048633947e-5	NA
AM4_4	350031	400030	375030.5	258	3.1777625882889045e-5	NA
AM5_0	350031	400030	375030.5	258	4.624071542492596e-5	-0.44211297932920485
AM6_0	350031	400030	375030.5	258	2.7615029267748695e-5	0.08966063667624104
AM7_0	350031	400030	375030.5	258	1.8370276407485708e-5	-0.4078256955590162
AM8_4	350031	400030	375030.5	258	2.3139550251063538e-5	0.3493518668401197
AM9_0	350031	400030	375030.5	258	1.434394341290893e-5	NA
AM10_0	355031	405030	380030.5	297	2.290314258071452e-5	NA
AM11_0	355031	405030	380030.5	297	2.7414507242920517e-5	-1.6342614542522498
AM12_0	355031	405030	380030.5	297	8.528571428571428e-5	0.3435169568739507
AM1_0	355031	405030	380030.5	297	2.1128205128205124e-5	2.098765241373438
AM2_0	355031	405030	380030.5	297	7.879418188821627e-6	-0.8162399612445925
AM2_4	355031	405030	380030.5	297	2.2000000000000003e-5	NA
AM3_0	355031	405030	380030.5	297	2.3340194048633946e-5	-0.3267171177338532
AM4_4	355031	405030	380030.5	297	2.2444292549555707e-5	NA
AM5_0	355031	405030	380030.5	297	4.624071542492596e-5	-0.44211297932920485
AM6_0	355031	405030	380030.5	297	2.6503918156637583e-5	0.08966063667624104
AM7_0	355031	405030	380030.5	297	1.8370276407485708e-5	-0.4078256955590162
AM8_4	355031	405030	380030.5	297	2.2639550251063536e-5	0.9468501825734319
AM9_0	355031	405030	380030.5	297	1.434394341290893e-5	NA
AM10_0	360031	410030	385030.5	349	1.3706525244562298e-5	NA
AM11_0	360031	410030	385030.5	349	1.723906864642929e-5	-1.6342614542522498
AM12_0	360031	410030	385030.5	349	8.528571428571428e-5	0.3435169568739507
AM1_0	360031	410030	385030.5	349	1.0871794871794871e-5	NA
AM2_0	360031	410030	385030.5	349	7.879418188821627e-6	-0.8162399612445925
AM2_4	360031	410030	385030.5	349	2e-6	NA
AM3_0	360031	410030	385030.5	349	1.2882677708764664e-5	-0.3267171177338532
AM4_4	360031	410030	385030.5	349	1.202323991797676e-5	NA
AM5_0	360031	410030	385030.5	349	2.6240715424925952e-5	-0.44211297932920485
AM6_0	360031	410030	385030.5	349	1.6491495796389135e-5	-0.544326356738192
AM7_0	360031	410030	385030.5	349	9.775804557199906e-6	-0.7296903976000184
AM8_4	360031	410030	385030.5	349	1.341184050847965e-5	-0.48117749427161954
AM9_0	360031	410030	385030.5	349	5.651635720601238e-6	NA
AM10_0	365031	415030	390030.5	377	3.6338334952547974e-5	1.426975955221154
AM11_0	365031	415030	390030.5	377	3.692445323107228e-5	-0.46952015932689956
AM12_0	365031	415030	390030.5	377	9.461904761904762e-5	0.45487233349837314
AM1_0	365031	415030	390030.5	377	3.0845603266655895e-5	2.0104530437831585
AM2_0	365031	415030	390030.5	377	7.879418188821627e-6	-0.8162399612445925
AM2_4	365031	415030	390030.5	377	1.0104448742746614e-5	NA
AM3_0	365031	415030	390030.5	377	3.216929246590222e-5	0.9833909321430002
AM4_4	365031	415030	390030.5	377	3.4454463615185114e-5	1.6220398632638797
AM5_0	365031	415030	390030.5	377	2.9574048758259286e-5	-0.44211297932920485
AM6_0	365031	415030	390030.5	377	4.580631145803578e-5	0.9327036062089737
AM7_0	365031	415030	390030.5	377	2.7507741518918638e-5	-0.2238854800153423
AM8_4	365031	415030	390030.5	377	3.899096786810695e-5	0.1770982898505732
AM9_0	365031	415030	390030.5	377	2.303758561429107e-5	1.2937899235511379
AM10_0	370031	420030	395030.5	403	2.7818250385951783e-5	1.426975955221154
AM11_0	370031	420030	395030.5	403	3.162689379794905e-5	-0.6628154960930244
AM12_0	370031	420030	395030.5	403	9.950793650793652e-5	0.6760489796659259
AM1_0	370031	420030	395030.5	403	3.0973808394861024e-5	2.0104530437831585
AM2_0	370031	420030	395030.5	403	7.879418188821627e-6	-0.8162399612445925
AM2_4	370031	420030	395030.5	403	1.0104448742746614e-5	NA
AM3_0	370031	420030	395030.5	403	3.093740840793121e-5	0.9833909321430002
AM4_4	370031	420030	395030.5	403	3.0664989930974585e-5	1.6220398632638797
AM5_0	370031	420030	395030.5	403	2.9574048758259286e-5	-0.44211297932920485
AM6_0	370031	420030	395030.5	403	4.342910674219916e-5	1.078521009192439
AM7_0	370031	420030	395030.5	403	3.075411833051284e-5	-0.3235956363304728
AM8_4	370031	420030	395030.5	403	3.4151282447659274e-5	0.1770982898505732
AM9_0	370031	420030	395030.5	403	2.149912407582953e-5	1.2937899235511379
AM10_0	375031	425030	400030.5	401	2.7818250385951783e-5	1.426975955221154
AM11_0	375031	425030	400030.5	401	3.231654897036285e-5	-0.6628154960930244
AM12_0	375031	425030	400030.5	401	1.1417460317460318e-4	0.6074252969656905
AM1_0	375031	425030	400030.5	401	3.0973808394861024e-5	2.0104530437831585
AM2_0	375031	425030	400030.5	401	2.857142857142857e-6	NA
AM2_4	375031	425030	400030.5	401	1.0104448742746614e-5	NA
AM3_0	375031	425030	400030.5	401	3.093740840793121e-5	0.9833909321430002
AM4_4	375031	425030	400030.5	401	3.0664989930974585e-5	1.6220398632638797
AM5_0	375031	425030	400030.5	401	2.4205627705627703e-5	NA
AM6_0	375031	425030	400030.5	401	4.2476725789818204e-5	1.078521009192439
AM7_0	375031	425030	400030.5	401	2.9954118330512843e-5	0.0868885551086515
AM8_4	375031	425030	400030.5	401	3.4151282447659274e-5	0.1770982898505732
AM9_0	375031	425030	400030.5	401	2.3165790742496197e-5	1.2937899235511379
AM10_0	380031	430030	405030.5	405	2.7818250385951783e-5	1.426975955221154
AM11_0	380031	430030	405030.5	405	3.2187313351765524e-5	-0.14916289844663908
AM12_0	380031	430030	405030.5	405	1.6217460317460318e-4	0.35840443054940213
AM1_0	380031	430030	405030.5	405	3.0973808394861024e-5	2.0104530437831585
AM2_0	380031	430030	405030.5	405	2.857142857142857e-6	NA
AM2_4	380031	430030	405030.5	405	1.0104448742746614e-5	NA
AM3_0	380031	430030	405030.5	405	3.093740840793121e-5	0.9833909321430002
AM4_4	380031	430030	405030.5	405	3.0664989930974585e-5	1.6220398632638797
AM5_0	380031	430030	405030.5	405	2.0742424242424244e-5	NA
AM6_0	380031	430030	405030.5	405	4.1905297218389636e-5	1.547137545961943
AM7_0	380031	430030	405030.5	405	3.5074685706399366e-5	-0.0717003041315362
AM8_4	380031	430030	405030.5	405	3.459572689210372e-5	-0.08521833177690324
AM9_0	380031	430030	405030.5	405	2.3165790742496197e-5	1.2937899235511379
AM10_0	385031	435030	410030.5	422	2.7818250385951783e-5	1.426975955221154
AM11_0	385031	435030	410030.5	422	3.083643615878307e-5	0.16832208916292402
AM12_0	385031	435030	410030.5	422	1.5146031746031746e-4	0.24890625837810787
AM1_0	385031	435030	410030.5	422	3.0973808394861024e-5	2.0104530437831585
AM2_0	385031	435030	410030.5	422	2.857142857142857e-6	NA
AM2_4	385031	435030	410030.5	422	1.0104448742746614e-5	NA
AM3_0	385031	435030	410030.5	422	3.093740840793121e-5	0.9833909321430002
AM4_4	385031	435030	410030.5	422	3.0664989930974585e-5	1.6220398632638797
AM5_0	385031	435030	410030.5	422	1.4242424242424241e-5	NA
AM6_0	385031	435030	410030.5	422	3.971273147132716e-5	2.823384536583541
AM7_0	385031	435030	410030.5	422	3.5074685706399366e-5	-0.0717003041315362
AM8_4	385031	435030	410030.5	422	3.4998763469053344e-5	-0.30906295472898265
AM9_0	385031	435030	410030.5	422	2.3165790742496197e-5	1.2937899235511379
AM10_0	390031	440030	415030.5	434	2.7818250385951783e-5	1.426975955221154
AM11_0	390031	440030	415030.5	434	3.083643615878307e-5	0.16832208916292402
AM12_0	390031	440030	415030.5	434	1.2657142857142855e-4	0.14143402720059542
AM1_0	390031	440030	415030.5	434	3.0973808394861024e-5	2.0104530437831585
AM2_0	390031	440030	415030.5	434	2.857142857142857e-6	NA
AM2_4	390031	440030	415030.5	434	1.1735654416505481e-5	-0.5825711438763016
AM3_0	390031	440030	415030.5	434	3.093740840793121e-5	0.9833909321430002
AM4_4	390031	440030	415030.5	434	2.8664989930974584e-5	1.6220398632638797
AM5_0	390031	440030	415030.5	434	1.4242424242424241e-5	NA
AM6_0	390031	440030	415030.5	434	3.971273147132716e-5	2.823384536583541
AM7_0	390031	440030	415030.5	434	3.5074685706399366e-5	-0.0717003041315362
AM8_4	390031	440030	415030.5	434	3.545330892359879e-5	-0.49745444242191506
AM9_0	390031	440030	415030.5	434	2.427690185360731e-5	0.44083379526847927
AM10_0	395031	445030	420030.5	434	3.265793580639945e-5	1.2517581010177299
AM11_0	395031	445030	420030.5	434	4.04752156394387e-5	0.6472395930345507
AM12_0	395031	445030	420030.5	434	1.6746031746031747e-4	0.2857006505585967
AM1_0	395031	445030	420030.5	434	3.5667976246923615e-5	1.5726283812552502
AM2_0	395031	445030	420030.5	434	1.0290360046457607e-5	NA
AM2_4	395031	445030	420030.5	434	1.6222833903684967e-5	-0.45254440422331865
AM3_0	395031	445030	420030.5	434	4.130777877830158e-5	1.4206510608352974
AM4_4	395031	445030	420030.5	434	2.8664989930974584e-5	1.6220398632638797
AM5_0	395031	445030	420030.5	434	1.7705627705627704e-5	NA
AM6_0	395031	445030	420030.5	434	3.971273147132716e-5	2.823384536583541
AM7_0	395031	445030	420030.5	434	4.373169053731724e-5	0.3355853286394374
AM8_4	395031	445030	420030.5	434	3.545330892359879e-5	-0.49745444242191506
AM9_0	395031	445030	420030.5	434	3.238801296471842e-5	0.5833022866221372
AM10_0	400031	450030	425030.5	433	2.7471495128433352e-5	1.3734968925569162
AM11_0	400031	450030	425030.5	433	3.5843636692070284e-5	0.6472395930345507
AM12_0	400031	450030	425030.5	433	1.3155555555555555e-4	0.43991574235621783
AM1_0	400031	450030	425030.5	433	2.633464291359028e-5	1.0821385780060657
AM2_0	400031	450030	425030.5	433	7.433217189314751e-6	NA
AM2_4	400031	450030	425030.5	433	1.8690919010067945e-5	-0.37741636034915055
AM3_0	400031	450030	425030.5	433	3.689836443785276e-5	0.9440502332230378
AM4_4	400031	450030	425030.5	433	2.9815839081823735e-5	1.5902812644286421
AM5_0	400031	450030	425030.5	433	6.796536796536796e-6	NA
AM6_0	400031	450030	425030.5	433	3.8973429107024796e-5	2.729038949458318
AM7_0	400031	450030	425030.5	433	3.8234683050926536e-5	-0.4502849251563232
AM8_4	400031	450030	425030.5	433	3.2034897727068144e-5	-0.756885742711813
AM9_0	400031	450030	425030.5	433	2.981330032104026e-5	0.5833022866221372
AM10_0	405031	455030	430030.5	429	2.8721495128433352e-5	1.3734968925569162
AM11_0	405031	455030	430030.5	429	3.6269168606963895e-5	0.27844701581519976
AM12_0	405031	455030	430030.5	429	1.3555555555555556e-4	0.3045256104167634
AM1_0	405031	455030	430030.5	429	2.633464291359028e-5	1.0821385780060657
AM2_0	405031	455030	430030.5	429	7.433217189314751e-6	NA
AM2_4	405031	455030	430030.5	429	1.8690919010067945e-5	-0.37741636034915055
AM3_0	405031	455030	430030.5	429	3.556503110451943e-5	1.5713918467783712
AM4_4	405031	455030	430030.5	429	2.9815839081823735e-5	1.5902812644286421
AM5_0	405031	455030	430030.5	429	8.796536796536797e-6	-1.1376108463086734
AM6_0	405031	455030	430030.5	429	3.8973429107024796e-5	2.729038949458318
AM7_0	405031	455030	430030.5	429	3.8234683050926536e-5	-0.4502849251563232
AM8_4	405031	455030	430030.5	429	3.334192661194894e-5	-1.0255593027132512
AM9_0	405031	455030	430030.5	429	2.981330032104026e-5	0.5833022866221372
AM10_0	410031	460030	435030.5	430	3.0324059230997453e-5	0.6894631911326136
AM11_0	410031	460030	435030.5	430	3.6269168606963895e-5	0.27844701581519976
AM12_0	410031	460030	435030.5	430	1.3555555555555556e-4	0.3045256104167634
AM1_0	410031	460030	435030.5	430	2.633464291359028e-5	1.0821385780060657
AM2_0	410031	460030	435030.5	430	7.433217189314751e-6	NA
AM2_4	410031	460030	435030.5	430	1.8690919010067945e-5	-0.37741636034915055
AM3_0	410031	460030	435030.5	430	3.556503110451943e-5	1.5713918467783712
AM4_4	410031	460030	435030.5	430	2.9815839081823735e-5	1.5902812644286421
AM5_0	410031	460030	435030.5	430	8.796536796536797e-6	-1.1376108463086734
AM6_0	410031	460030	435030.5	430	3.8973429107024796e-5	2.729038949458318
AM7_0	410031	460030	435030.5	430	3.741116548322292e-5	-0.519992963919354
AM8_4	410031	460030	435030.5	430	3.413356870793886e-5	-1.0493126436489433
AM9_0	410031	460030	435030.5	430	2.8274838782578717e-5	0.5833022866221372
AM10_0	415031	465030	440030.5	435	1.1561381813196694e-5	-0.5793912935522505
AM11_0	415031	465030	440030.5	435	1.729806973660662e-5	-0.6826734869216691
AM12_0	415031	465030	440030.5	435	1.3022222222222222e-4	0.10886255945778439
AM1_0	415031	465030	440030.5	435	6.360834518729255e-6	NA
AM2_0	415031	465030	440030.5	435	7.433217189314751e-6	NA
AM2_4	415031	465030	440030.5	435	1.058647026732133e-5	-0.45254440422331865
AM3_0	415031	465030	440030.5	435	1.9135559204524723e-5	0.6095236765809484
AM4_4	415031	465030	440030.5	435	7.384615384615385e-6	NA
AM5_0	415031	465030	440030.5	435	5.463203463203463e-6	-1.1376108463086734
AM6_0	415031	465030	440030.5	435	1.3963016246348456e-5	0.16549585966769706
AM7_0	415031	465030	440030.5	435	2.1012561854837522e-5	-0.8658332581827105
AM8_4	415031	465030	440030.5	435	1.0258393708461475e-5	-2.1303616827899687
AM9_0	415031	465030	440030.5	435	1.722222222222222e-5	-0.37113034186714466
AM10_0	420031	470030	445030.5	460	1.1561381813196694e-5	-0.5793912935522505
AM11_0	420031	470030	445030.5	460	1.606180226793127e-5	-0.6761458058306969
AM12_0	420031	470030	445030.5	460	1.4444444444444444e-4	-0.1276520077944786
AM1_0	420031	470030	445030.5	460	4.694167852062589e-6	NA
AM2_0	420031	470030	445030.5	460	7.433217189314751e-6	NA
AM2_4	420031	470030	445030.5	460	1.058647026732133e-5	-0.45254440422331865
AM3_0	420031	470030	445030.5	460	1.5802225871191385e-5	0.6095236765809484
AM4_4	420031	470030	445030.5	460	9.202797202797204e-6	NA
AM5_0	420031	470030	445030.5	460	5.463203463203463e-6	-1.1376108463086734
AM6_0	420031	470030	445030.5	460	1.4498573752933179e-5	-0.2406753494614538
AM7_0	420031	470030	445030.5	460	1.776618504324332e-5	-0.8567272098512873
AM8_4	420031	470030	445030.5	460	1.0723509987531242e-5	-2.1935319204039123
AM9_0	420031	470030	445030.5	460	1.722222222222222e-5	-0.37113034186714466
AM10_0	425031	475030	450030.5	442	1.1561381813196694e-5	-0.5793912935522505
AM11_0	425031	475030	450030.5	442	1.5372147095517476e-5	-0.6761458058306969
AM12_0	425031	475030	450030.5	442	1.2977777777777779e-4	-0.15860049356752617
AM1_0	425031	475030	450030.5	442	6.433298286845197e-6	-1.1140130132635564
AM2_0	425031	475030	450030.5	442	7.433217189314751e-6	NA
AM2_4	425031	475030	450030.5	442	1.3707037643207856e-5	-0.5485541625896838
AM3_0	425031	475030	450030.5	442	1.5802225871191385e-5	0.6095236765809484
AM4_4	425031	475030	450030.5	442	9.202797202797204e-6	NA
AM5_0	425031	475030	450030.5	442	5.463203463203463e-6	-1.1376108463086734
AM6_0	425031	475030	450030.5	442	1.4498573752933179e-5	-0.2406753494614538
AM7_0	425031	475030	450030.5	442	1.9397390717002186e-5	-1.0193216108513803
AM8_4	425031	475030	450030.5	442	1.1622151575828003e-5	-2.2194946875360584
AM9_0	425031	475030	450030.5	442	1.5555555555555555e-5	-0.37113034186714466
AM10_0	430031	480030	455030.5	430	1.654839480020968e-5	-0.3362435349081676
AM11_0	430031	480030	455030.5	430	2.3985797932910377e-5	-0.3958540156605095
AM12_0	430031	480030	455030.5	430	9.511111111111111e-5	-0.17884234408979097
AM1_0	430031	480030	455030.5	430	1.38586183437442e-5	-0.551593332501292
AM2_0	430031	480030	455030.5	430	1.6768388926913183e-5	0.4809225911937472
AM2_4	430031	480030	455030.5	430	1.3707037643207856e-5	-0.5485541625896838
AM3_0	430031	480030	455030.5	430	2.466376433272985e-5	1.0716980402439669
AM4_4	430031	480030	455030.5	430	1.1954119954119955e-5	-0.02910343071323316
AM5_0	430031	480030	455030.5	430	1.0831624515835044e-5	-0.8843786216695152
AM6_0	430031	480030	455030.5	430	1.4498573752933179e-5	-0.2406753494614538
AM7_0	430031	480030	455030.5	430	2.6193743300588812e-5	-1.1608543988219175
AM8_4	430031	480030	455030.5	430	1.1594373798050224e-5	-2.2213290439043
AM9_0	430031	480030	455030.5	430	2.0337164750957853e-5	-0.37113034186714466
AM10_0	435031	485030	460030.5	423	1.654839480020968e-5	-0.3362435349081676
AM11_0	435031	485030	460030.5	423	2.4450914211980144e-5	-0.6270666753304559
AM12_0	435031	485030	460030.5	423	9.511111111111111e-5	-0.17884234408979097
AM1_0	435031	485030	460030.5	423	1.38586183437442e-5	-0.551593332501292
AM2_0	435031	485030	460030.5	423	2.264278506217888e-5	0.5637788905852477
AM2_4	435031	485030	460030.5	423	1.3707037643207856e-5	-0.5485541625896838
AM3_0	435031	485030	460030.5	423	2.466376433272985e-5	1.0716980402439669
AM4_4	435031	485030	460030.5	423	1.1954119954119955e-5	-0.02910343071323316
AM5_0	435031	485030	460030.5	423	1.0831624515835044e-5	-0.8843786216695152
AM6_0	435031	485030	460030.5	423	1.4498573752933179e-5	-0.2406753494614538
AM7_0	435031	485030	460030.5	423	2.6193743300588812e-5	-1.1608543988219175
AM8_4	435031	485030	460030.5	423	1.1159591189354572e-5	-2.162286940969756
AM9_0	435031	485030	460030.5	423	2.0337164750957853e-5	-0.37113034186714466
AM10_0	440031	490030	465030.5	388	1.654839480020968e-5	-0.3362435349081676
AM11_0	440031	490030	465030.5	388	2.4450914211980144e-5	-0.6270666753304559
AM12_0	440031	490030	465030.5	388	9.511111111111111e-5	-0.17884234408979097
AM1_0	440031	490030	465030.5	388	1.38586183437442e-5	-0.551593332501292
AM2_0	440031	490030	465030.5	388	2.264278506217888e-5	0.5637788905852477
AM2_4	440031	490030	465030.5	388	1.2075831969448988e-5	-0.22276383940895753
AM3_0	440031	490030	465030.5	388	2.466376433272985e-5	1.0716980402439669
AM4_4	440031	490030	465030.5	388	1.1954119954119955e-5	-0.02910343071323316
AM5_0	440031	490030	465030.5	388	1.0831624515835044e-5	-0.8843786216695152
AM6_0	440031	490030	465030.5	388	1.4498573752933179e-5	-0.2406753494614538
AM7_0	440031	490030	465030.5	388	2.6193743300588812e-5	-1.1608543988219175
AM8_4	440031	490030	465030.5	388	1.0705045734809118e-5	-2.09536102858009
AM9_0	440031	490030	465030.5	388	1.9226053639846744e-5	NA
AM10_0	445031	495030	470030.5	370	1.170870937976201e-5	-0.5500426531664871
AM11_0	445031	495030	470030.5	370	1.229528079874024e-5	-1.140671765737976
AM12_0	445031	495030	470030.5	370	5.422222222222222e-5	-0.6472562128537062
AM1_0	445031	495030	470030.5	370	9.164450491681613e-6	-0.6925351526052379
AM2_0	445031	495030	470030.5	370	1.861053405643901e-5	-0.44915092939895
AM2_4	445031	495030	470030.5	370	7.588652482269502e-6	-0.2848006090477573
AM3_0	445031	495030	470030.5	370	1.429339396235948e-5	0.30426327022720917
AM4_4	445031	495030	470030.5	370	1.1954119954119955e-5	-0.02910343071323316
AM5_0	445031	495030	470030.5	370	7.3684210526315784e-6	-0.7442292740899021
AM6_0	445031	495030	470030.5	370	1.503911429347372e-5	-0.6535951259961625
AM7_0	445031	495030	470030.5	370	1.7536738469670938e-5	-1.7810396412272442
AM8_4	445031	495030	470030.5	370	1.1149490179253562e-5	-2.163010672814996
AM9_0	445031	495030	470030.5	370	1.1114942528735632e-5	NA
AM10_0	450031	500030	475030.5	362	1.170870937976201e-5	-0.5500426531664871
AM11_0	450031	500030	475030.5	362	1.33558868593463e-5	-1.3174663706910172
AM12_0	450031	500030	475030.5	362	5.422222222222222e-5	-0.6472562128537062
AM1_0	450031	500030	475030.5	362	9.164450491681613e-6	-0.6925351526052379
AM2_0	450031	500030	475030.5	362	1.861053405643901e-5	-0.44915092939895
AM2_4	450031	500030	475030.5	362	3.1205673758865243e-6	NA
AM3_0	450031	500030	475030.5	362	1.4138036157390996e-5	0.2728319448441061
AM4_4	450031	500030	475030.5	362	4.56950456950457e-6	NA
AM5_0	450031	500030	475030.5	362	7.3684210526315784e-6	-0.7442292740899021
AM6_0	450031	500030	475030.5	362	7.145206730448513e-6	-1.6609709707205886
AM7_0	450031	500030	475030.5	362	1.58338399189463e-5	-1.4160920165246815
AM8_4	450031	500030	475030.5	362	7.33194631960444e-6	-2.163010672814996
AM9_0	450031	500030	475030.5	362	1.1114942528735632e-5	NA
AM10_0	455031	505030	480030.5	360	1.7162299906881948e-5	-0.9724920260767216
AM11_0	455031	505030	480030.5	360	1.4144893951544882e-5	-0.9113070775716846
