pop1	pop2	msl_type	window_start	window_end	window_mid	n_snps	dxy	fst
AM10_0	AM12_0	MSL0-MSL0	175031	225030	200030.5	508	0.011150091191244554	0.22361394378413857
AM10_0	AM1_0	MSL0-MSL0	175031	225030	200030.5	508	0.004627948974695604	NA
AM10_0	AM2_0	MSL0-MSL0	175031	225030	200030.5	508	0.0019737358291975894	NA
AM10_0	AM3_0	MSL0-MSL0	175031	225030	200030.5	508	0.001854699466811094	NA
AM10_0	AM5_0	MSL0-MSL0	175031	225030	200030.5	508	0.0031564122075438492	NA
AM10_0	AM6_0	MSL0-MSL0	175031	225030	200030.5	508	0.0030424257689698783	0.043457142820026745
AM10_0	AM7_0	MSL0-MSL0	175031	225030	200030.5	508	0.0032508837109270386	NA
AM10_0	AM9_0	MSL0-MSL0	175031	225030	200030.5	508	0.0016907799005279449	NA
AM11_0	AM12_0	MSL0-MSL0	175031	225030	200030.5	508	0.011532879816172887	0.17378387783510568
AM11_0	AM1_0	MSL0-MSL0	175031	225030	200030.5	508	0.0044360546921037415	1
AM11_0	AM2_0	MSL0-MSL0	175031	225030	200030.5	508	0.002655021605256922	0.14254558469922177
AM11_0	AM3_0	MSL0-MSL0	175031	225030	200030.5	508	0.002603695754509539	0.12531858311056296
AM11_0	AM5_0	MSL0-MSL0	175031	225030	200030.5	508	0.004135742373583217	0.16253176226365057
AM11_0	AM6_0	MSL0-MSL0	175031	225030	200030.5	508	0.0035359538399514978	0.0775103707339523
AM11_0	AM7_0	MSL0-MSL0	175031	225030	200030.5	508	0.003745979280916084	0.14317404494422187
AM11_0	AM9_0	MSL0-MSL0	175031	225030	200030.5	508	0.002669105555301979	0.06580931956417622
AM12_0	AM1_0	MSL0-MSL0	175031	225030	200030.5	508	0.012224835531922147	0.44445221577318705
AM12_0	AM2_0	MSL0-MSL0	175031	225030	200030.5	508	0.011276493106345896	0.22389866815684079
AM12_0	AM3_0	MSL0-MSL0	175031	225030	200030.5	508	0.011282574053243346	0.2227884557346233
AM12_0	AM5_0	MSL0-MSL0	175031	225030	200030.5	508	0.012176986399427344	0.20867403341409133
AM12_0	AM6_0	MSL0-MSL0	175031	225030	200030.5	508	0.01244941303706936	0.21647085564354088
AM12_0	AM7_0	MSL0-MSL0	175031	225030	200030.5	508	0.012604329226633232	0.22401116615553981
AM12_0	AM9_0	MSL0-MSL0	175031	225030	200030.5	508	0.011211838651747479	0.21021050365562557
AM1_0	AM2_0	MSL0-MSL0	175031	225030	200030.5	508	0.004804929892656699	NA
AM1_0	AM3_0	MSL0-MSL0	175031	225030	200030.5	508	0.004793967515424208	NA
AM1_0	AM5_0	MSL0-MSL0	175031	225030	200030.5	508	0.005754039267818795	NA
AM1_0	AM6_0	MSL0-MSL0	175031	225030	200030.5	508	0.005844820591644518	NA
AM1_0	AM7_0	MSL0-MSL0	175031	225030	200030.5	508	0.0061320898375845315	NA
AM1_0	AM9_0	MSL0-MSL0	175031	225030	200030.5	508	0.004532943400017582	NA
AM2_0	AM3_0	MSL0-MSL0	175031	225030	200030.5	508	0.0018603760868824205	NA
AM2_0	AM5_0	MSL0-MSL0	175031	225030	200030.5	508	0.0035158154637784903	NA
AM2_0	AM6_0	MSL0-MSL0	175031	225030	200030.5	508	0.0027852875910551566	0.06642880228414184
AM2_0	AM7_0	MSL0-MSL0	175031	225030	200030.5	508	0.002721933720735501	NA
AM2_0	AM9_0	MSL0-MSL0	175031	225030	200030.5	508	0.002091854507889031	NA
AM3_0	AM5_0	MSL0-MSL0	175031	225030	200030.5	508	0.0034963314244810307	NA
AM3_0	AM6_0	MSL0-MSL0	175031	225030	200030.5	508	0.00271683781100343	0.033750609023263
AM3_0	AM7_0	MSL0-MSL0	175031	225030	200030.5	508	0.0027057842448547685	NA
AM3_0	AM9_0	MSL0-MSL0	175031	225030	200030.5	508	0.0019915068182266692	NA
AM5_0	AM6_0	MSL0-MSL0	175031	225030	200030.5	508	0.004818477699441108	0.16543026123978627
AM5_0	AM7_0	MSL0-MSL0	175031	225030	200030.5	508	0.005023968100825341	NA
AM5_0	AM9_0	MSL0-MSL0	175031	225030	200030.5	508	0.0032722061058157205	NA
AM6_0	AM7_0	MSL0-MSL0	175031	225030	200030.5	508	0.0027778811551995596	0.21132462235911334
AM6_0	AM9_0	MSL0-MSL0	175031	225030	200030.5	508	0.0031391590664077112	0.03620213051882746
AM7_0	AM9_0	MSL0-MSL0	175031	225030	200030.5	508	0.003320968538179659	NA
AM2_4	AM4_4	MSL4-MSL4	175031	225030	200030.5	508	0.00401293260545229	NA
AM2_4	AM8_4	MSL4-MSL4	175031	225030	200030.5	508	9.890697385648603e-4	8.853310729344532e-4
AM4_4	AM8_4	MSL4-MSL4	175031	225030	200030.5	508	0.004308348960838039	1
AM10_0	AM11_0	MSL0-MSL0	180031	230030	205030.5	493	0.0026540630371562957	0.1144934120886642
AM10_0	AM12_0	MSL0-MSL0	180031	230030	205030.5	493	0.010272304919172888	0.1995508859000973
AM10_0	AM1_0	MSL0-MSL0	180031	230030	205030.5	493	0.0049136443216509906	NA
AM10_0	AM2_0	MSL0-MSL0	180031	230030	205030.5	493	0.002121979841991766	NA
AM10_0	AM3_0	MSL0-MSL0	180031	230030	205030.5	493	0.001978743737268497	NA
AM10_0	AM5_0	MSL0-MSL0	180031	230030	205030.5	493	0.0032524490901263193	NA
AM10_0	AM6_0	MSL0-MSL0	180031	230030	205030.5	493	0.0032526074724422093	0.04105190458624408
AM10_0	AM7_0	MSL0-MSL0	180031	230030	205030.5	493	0.0033497949800221816	NA
AM10_0	AM9_0	MSL0-MSL0	180031	230030	205030.5	493	0.0017422235080490791	NA
AM11_0	AM12_0	MSL0-MSL0	180031	230030	205030.5	493	0.010666740256827236	0.14406218233529275
AM11_0	AM1_0	MSL0-MSL0	180031	230030	205030.5	493	0.00471591147062327	1
AM11_0	AM2_0	MSL0-MSL0	180031	230030	205030.5	493	0.002823994394198948	0.13659658609114547
AM11_0	AM3_0	MSL0-MSL0	180031	230030	205030.5	493	0.0027505289586697347	0.12027503265727865
AM11_0	AM5_0	MSL0-MSL0	180031	230030	205030.5	493	0.004261576320041124	0.16253176226365057
AM11_0	AM6_0	MSL0-MSL0	180031	230030	205030.5	493	0.0037611516104922352	0.07389602310554746
AM11_0	AM7_0	MSL0-MSL0	180031	230030	205030.5	493	0.0038599543097472024	0.14317404494422187
AM11_0	AM9_0	MSL0-MSL0	180031	230030	205030.5	493	0.0027503156634754674	0.06580931956417622
AM12_0	AM1_0	MSL0-MSL0	180031	230030	205030.5	493	0.011524634932342842	0.4492664777886554
AM12_0	AM2_0	MSL0-MSL0	180031	230030	205030.5	493	0.010490743932846412	0.19822639540949405
AM12_0	AM3_0	MSL0-MSL0	180031	230030	205030.5	493	0.010476431952091182	0.19868589087435054
AM12_0	AM5_0	MSL0-MSL0	180031	230030	205030.5	493	0.011330444403466717	0.1810081344823072
AM12_0	AM6_0	MSL0-MSL0	180031	230030	205030.5	493	0.011728772852147152	0.1920355203733132
AM12_0	AM7_0	MSL0-MSL0	180031	230030	205030.5	493	0.011770789547930389	0.19976406695156698
AM12_0	AM9_0	MSL0-MSL0	180031	230030	205030.5	493	0.010335931105654603	0.18437090937090936
AM1_0	AM2_0	MSL0-MSL0	180031	230030	205030.5	493	0.005184201253078579	NA
AM1_0	AM3_0	MSL0-MSL0	180031	230030	205030.5	493	0.005152327388635705	NA
AM1_0	AM5_0	MSL0-MSL0	180031	230030	205030.5	493	0.006073996996917889	NA
AM1_0	AM6_0	MSL0-MSL0	180031	230030	205030.5	493	0.006279633948936964	1
AM1_0	AM7_0	MSL0-MSL0	180031	230030	205030.5	493	0.006463550119516254	NA
AM1_0	AM9_0	MSL0-MSL0	180031	230030	205030.5	493	0.004815748110826578	NA
AM2_0	AM3_0	MSL0-MSL0	180031	230030	205030.5	493	0.0020727842724932418	NA
AM2_0	AM5_0	MSL0-MSL0	180031	230030	205030.5	493	0.003710978735231315	NA
AM2_0	AM6_0	MSL0-MSL0	180031	230030	205030.5	493	0.003075836816233054	0.05848747457617045
AM2_0	AM7_0	MSL0-MSL0	180031	230030	205030.5	493	0.00289294237526004	NA
AM2_0	AM9_0	MSL0-MSL0	180031	230030	205030.5	493	0.0022436923952884238	NA
AM3_0	AM5_0	MSL0-MSL0	180031	230030	205030.5	493	0.0036703239289446184	NA
AM3_0	AM6_0	MSL0-MSL0	180031	230030	205030.5	493	0.002984726439351697	0.029987156570830294
AM3_0	AM7_0	MSL0-MSL0	180031	230030	205030.5	493	0.002855723589694839	NA
AM3_0	AM9_0	MSL0-MSL0	180031	230030	205030.5	493	0.002119713584163248	NA
AM5_0	AM6_0	MSL0-MSL0	180031	230030	205030.5	493	0.005082697494104248	0.15889124799266588
AM5_0	AM7_0	MSL0-MSL0	180031	230030	205030.5	493	0.005176827170830169	NA
AM5_0	AM9_0	MSL0-MSL0	180031	230030	205030.5	493	0.003371766129319241	NA
AM6_0	AM7_0	MSL0-MSL0	180031	230030	205030.5	493	0.0029800138339121443	0.1959823642944733
AM6_0	AM9_0	MSL0-MSL0	180031	230030	205030.5	493	0.0033522839736560414	0.03452677140653501
AM7_0	AM9_0	MSL0-MSL0	180031	230030	205030.5	493	0.0034220122056699124	NA
AM2_4	AM4_4	MSL4-MSL4	180031	230030	205030.5	493	0.003984571885180405	NA
AM2_4	AM8_4	MSL4-MSL4	180031	230030	205030.5	493	0.0010417008890508319	8.65721907441591e-4
AM4_4	AM8_4	MSL4-MSL4	180031	230030	205030.5	493	0.004311514318541604	1
AM10_0	AM11_0	MSL0-MSL0	185031	235030	210030.5	465	0.0016056860606507078	0.03227466479685968
AM10_0	AM12_0	MSL0-MSL0	185031	235030	210030.5	465	0.008726660470544144	0.16538351592937695
AM10_0	AM1_0	MSL0-MSL0	185031	235030	210030.5	465	0.0011636074069349077	NA
AM10_0	AM2_0	MSL0-MSL0	185031	235030	210030.5	465	0.0018059932381779232	NA
AM10_0	AM3_0	MSL0-MSL0	185031	235030	210030.5	465	0.001610243640556681	NA
AM10_0	AM5_0	MSL0-MSL0	185031	235030	210030.5	465	0.0024180234889371963	NA
AM10_0	AM6_0	MSL0-MSL0	185031	235030	210030.5	465	0.002848146816070273	0.058135991051960205
AM10_0	AM7_0	MSL0-MSL0	185031	235030	210030.5	465	0.0030647305780682347	NA
AM10_0	AM9_0	MSL0-MSL0	185031	235030	210030.5	465	0.0010321460978493376	NA
AM11_0	AM12_0	MSL0-MSL0	185031	235030	210030.5	465	0.00909129446520154	0.1556473808375431
AM11_0	AM1_0	MSL0-MSL0	185031	235030	210030.5	465	0.0016370893036763944	0.016876642989891718
AM11_0	AM2_0	MSL0-MSL0	185031	235030	210030.5	465	0.00209407349137587	0.04480624164780594
AM11_0	AM3_0	MSL0-MSL0	185031	235030	210030.5	465	0.0019167897341482135	0.02711987619341961
AM11_0	AM5_0	MSL0-MSL0	185031	235030	210030.5	465	0.003106582876956784	0.14566011630747197
AM11_0	AM6_0	MSL0-MSL0	185031	235030	210030.5	465	0.0028917950823488425	0.0031806566784318537
AM11_0	AM7_0	MSL0-MSL0	185031	235030	210030.5	465	0.0031494030362474597	0.02586791262868112
AM11_0	AM9_0	MSL0-MSL0	185031	235030	210030.5	465	0.0015747032181855625	0.038325298032562
AM12_0	AM1_0	MSL0-MSL0	185031	235030	210030.5	465	0.008809989293860261	0.16393128204844484
AM12_0	AM2_0	MSL0-MSL0	185031	235030	210030.5	465	0.009402014535254367	0.16420734014377597
AM12_0	AM3_0	MSL0-MSL0	185031	235030	210030.5	465	0.009233230926779315	0.16445357222950083
AM12_0	AM5_0	MSL0-MSL0	185031	235030	210030.5	465	0.00986217008797654	0.16462571433331669
AM12_0	AM6_0	MSL0-MSL0	185031	235030	210030.5	465	0.01048887868622214	0.1647007639914485
AM12_0	AM7_0	MSL0-MSL0	185031	235030	210030.5	465	0.010716127413182112	0.16612333604998641
AM12_0	AM9_0	MSL0-MSL0	185031	235030	210030.5	465	0.008718166383701188	0.16578416856968392
AM1_0	AM2_0	MSL0-MSL0	185031	235030	210030.5	465	0.0018942176726187946	NA
AM1_0	AM3_0	MSL0-MSL0	185031	235030	210030.5	465	0.0017068146906856583	NA
AM1_0	AM5_0	MSL0-MSL0	185031	235030	210030.5	465	0.0026127635805055158	NA
AM1_0	AM6_0	MSL0-MSL0	185031	235030	210030.5	465	0.002899475378466975	NA
AM1_0	AM7_0	MSL0-MSL0	185031	235030	210030.5	465	0.0032075918471430394	NA
AM1_0	AM9_0	MSL0-MSL0	185031	235030	210030.5	465	0.0011559078537007228	NA
AM2_0	AM3_0	MSL0-MSL0	185031	235030	210030.5	465	0.002043987257872251	NA
AM2_0	AM5_0	MSL0-MSL0	185031	235030	210030.5	465	0.0033479252553586356	NA
AM2_0	AM6_0	MSL0-MSL0	185031	235030	210030.5	465	0.0029847348637052455	0.06435730570682609
AM2_0	AM7_0	MSL0-MSL0	185031	235030	210030.5	465	0.0030241303032326875	NA
AM2_0	AM9_0	MSL0-MSL0	185031	235030	210030.5	465	0.0017515563101301642	NA
AM3_0	AM5_0	MSL0-MSL0	185031	235030	210030.5	465	0.0031512125866964575	NA
AM3_0	AM6_0	MSL0-MSL0	185031	235030	210030.5	465	0.0027800424635610324	0.052279694171645005
AM3_0	AM7_0	MSL0-MSL0	185031	235030	210030.5	465	0.0028310605554644824	NA
AM3_0	AM9_0	MSL0-MSL0	185031	235030	210030.5	465	0.0015689088312178295	NA
AM5_0	AM6_0	MSL0-MSL0	185031	235030	210030.5	465	0.004537428702514092	0.15012323309547768
AM5_0	AM7_0	MSL0-MSL0	185031	235030	210030.5	465	0.004859029080627958	NA
AM5_0	AM9_0	MSL0-MSL0	185031	235030	210030.5	465	0.002497899195692065	NA
AM6_0	AM7_0	MSL0-MSL0	185031	235030	210030.5	465	0.002840131142663937	0.23713578009614822
AM6_0	AM9_0	MSL0-MSL0	185031	235030	210030.5	465	0.0027631126582489812	NA
AM7_0	AM9_0	MSL0-MSL0	185031	235030	210030.5	465	0.002957817958556129	NA
AM2_4	AM4_4	MSL4-MSL4	185031	235030	210030.5	465	0.003901922450309547	NA
AM2_4	AM8_4	MSL4-MSL4	185031	235030	210030.5	465	0.0010024540070830842	0
AM4_4	AM8_4	MSL4-MSL4	185031	235030	210030.5	465	0.004166583784116087	1
AM10_0	AM11_0	MSL0-MSL0	190031	240030	215030.5	470	0.0017551138250592514	0.02973229253721685
AM10_0	AM12_0	MSL0-MSL0	190031	240030	215030.5	470	0.007576667549479673	0.16743700437910178
AM10_0	AM1_0	MSL0-MSL0	190031	240030	215030.5	470	0.0013706682418662788	NA
AM10_0	AM2_0	MSL0-MSL0	190031	240030	215030.5	470	0.0018695622046665862	NA
AM10_0	AM3_0	MSL0-MSL0	190031	240030	215030.5	470	0.002038425977431096	NA
AM10_0	AM5_0	MSL0-MSL0	190031	240030	215030.5	470	0.002611739471932373	NA
AM10_0	AM6_0	MSL0-MSL0	190031	240030	215030.5	470	0.003007736191566398	0.05021104839527235
AM10_0	AM7_0	MSL0-MSL0	190031	240030	215030.5	470	0.0032515666984130813	NA
AM10_0	AM9_0	MSL0-MSL0	190031	240030	215030.5	470	0.0010726323330453368	NA
AM11_0	AM12_0	MSL0-MSL0	190031	240030	215030.5	470	0.0076650527158331205	0.1570131610308717
AM11_0	AM1_0	MSL0-MSL0	190031	240030	215030.5	470	0.001566743353898667	NA
AM11_0	AM2_0	MSL0-MSL0	190031	240030	215030.5	470	0.001882208031065472	0.03995250898734751
AM11_0	AM3_0	MSL0-MSL0	190031	240030	215030.5	470	0.0021094256946846157	0.021376772993690212
AM11_0	AM5_0	MSL0-MSL0	190031	240030	215030.5	470	0.0030206040168250102	0.14949198673584596
AM11_0	AM6_0	MSL0-MSL0	190031	240030	215030.5	470	0.002778550371332283	0.0034528917902075513
AM11_0	AM7_0	MSL0-MSL0	190031	240030	215030.5	470	0.0030629686425062102	0.028103180041115464
AM11_0	AM9_0	MSL0-MSL0	190031	240030	215030.5	470	0.001337047825868264	NA
AM12_0	AM1_0	MSL0-MSL0	190031	240030	215030.5	470	0.007439670258819195	0.16687508820990515
AM12_0	AM2_0	MSL0-MSL0	190031	240030	215030.5	470	0.007888739382726433	0.16875073688006714
AM12_0	AM3_0	MSL0-MSL0	190031	240030	215030.5	470	0.00812436676798379	0.1643016252784424
AM12_0	AM5_0	MSL0-MSL0	190031	240030	215030.5	470	0.008480657640232108	0.16802315066015558
AM12_0	AM6_0	MSL0-MSL0	190031	240030	215030.5	470	0.009071148298307248	0.16772097302505173
AM12_0	AM7_0	MSL0-MSL0	190031	240030	215030.5	470	0.009325530313041877	0.1695821185617104
AM12_0	AM9_0	MSL0-MSL0	190031	240030	215030.5	470	0.007180851063829787	0.1720430107526882
AM1_0	AM2_0	MSL0-MSL0	190031	240030	215030.5	470	0.0017374084441614506	NA
AM1_0	AM3_0	MSL0-MSL0	190031	240030	215030.5	470	0.0019546145344017684	NA
AM1_0	AM5_0	MSL0-MSL0	190031	240030	215030.5	470	0.0025849682232660957	NA
AM1_0	AM6_0	MSL0-MSL0	190031	240030	215030.5	470	0.0028390790682941585	NA
AM1_0	AM7_0	MSL0-MSL0	190031	240030	215030.5	470	0.003173468529620241	NA
AM1_0	AM9_0	MSL0-MSL0	190031	240030	215030.5	470	9.75637837339965e-4	NA
AM2_0	AM3_0	MSL0-MSL0	190031	240030	215030.5	470	0.0021515421827632743	NA
AM2_0	AM5_0	MSL0-MSL0	190031	240030	215030.5	470	0.003175651052616825	NA
AM2_0	AM6_0	MSL0-MSL0	190031	240030	215030.5	470	0.002786773561111048	NA
AM2_0	AM7_0	MSL0-MSL0	190031	240030	215030.5	470	0.0028553007276411533	NA
AM2_0	AM9_0	MSL0-MSL0	190031	240030	215030.5	470	0.0014428979900765284	NA
AM3_0	AM5_0	MSL0-MSL0	190031	240030	215030.5	470	0.003383646495348623	NA
AM3_0	AM6_0	MSL0-MSL0	190031	240030	215030.5	470	0.002986874163121258	0.0409791881648443
AM3_0	AM7_0	MSL0-MSL0	190031	240030	215030.5	470	0.003066900336789328	NA
AM3_0	AM9_0	MSL0-MSL0	190031	240030	215030.5	470	0.0016502026342451875	NA
AM5_0	AM6_0	MSL0-MSL0	190031	240030	215030.5	470	0.004459607356979071	0.1522066584227729
AM5_0	AM7_0	MSL0-MSL0	190031	240030	215030.5	470	0.004807337281897874	NA
AM5_0	AM9_0	MSL0-MSL0	190031	240030	215030.5	470	0.002303352675693101	NA
AM6_0	AM7_0	MSL0-MSL0	190031	240030	215030.5	470	0.0027803661541485995	0.24280761892507116
AM6_0	AM9_0	MSL0-MSL0	190031	240030	215030.5	470	0.0025361938910124144	NA
AM7_0	AM9_0	MSL0-MSL0	190031	240030	215030.5	470	0.002758378685760739	NA
AM2_4	AM4_4	MSL4-MSL4	190031	240030	215030.5	470	0.004173513042615725	NA
AM2_4	AM8_4	MSL4-MSL4	190031	240030	215030.5	470	0.00131291285743392	0.015058425685092008
AM4_4	AM8_4	MSL4-MSL4	190031	240030	215030.5	470	0.004284319976008693	1
AM10_0	AM11_0	MSL0-MSL0	195031	245030	220030.5	469	0.0017520221099631555	0.02864970295755783
AM10_0	AM12_0	MSL0-MSL0	195031	245030	220030.5	469	0.007674830035643891	0.1656843027391543
AM10_0	AM1_0	MSL0-MSL0	195031	245030	220030.5	469	0.0014555983201251373	0.028352416836303827
AM10_0	AM2_0	MSL0-MSL0	195031	245030	220030.5	469	0.001955556022718196	0.030296603022208473
AM10_0	AM3_0	MSL0-MSL0	195031	245030	220030.5	469	0.0023468836130507895	0.03174796094674167
AM10_0	AM5_0	MSL0-MSL0	195031	245030	220030.5	469	0.0026993157575048053	NA
AM10_0	AM6_0	MSL0-MSL0	195031	245030	220030.5	469	0.0031295673009962923	0.04369246245966023
AM10_0	AM7_0	MSL0-MSL0	195031	245030	220030.5	469	0.0033405072211421887	0.01722988387397139
AM10_0	AM9_0	MSL0-MSL0	195031	245030	220030.5	469	0.0011569269402832553	NA
AM11_0	AM12_0	MSL0-MSL0	195031	245030	220030.5	469	0.007592554605063752	0.15861989963869955
AM11_0	AM1_0	MSL0-MSL0	195031	245030	220030.5	469	0.0014812424513128079	NA
AM11_0	AM2_0	MSL0-MSL0	195031	245030	220030.5	469	0.0017973797610535292	NA
AM11_0	AM3_0	MSL0-MSL0	195031	245030	220030.5	469	0.002247185664182877	0.05560180097829148
AM11_0	AM5_0	MSL0-MSL0	195031	245030	220030.5	469	0.002938203030364793	NA
AM11_0	AM6_0	MSL0-MSL0	195031	245030	220030.5	469	0.002735118393130117	5.772877408773062e-4
AM11_0	AM7_0	MSL0-MSL0	195031	245030	220030.5	469	0.0029806579857382777	NA
AM11_0	AM9_0	MSL0-MSL0	195031	245030	220030.5	469	0.001251057167359099	NA
AM12_0	AM1_0	MSL0-MSL0	195031	245030	220030.5	469	0.007455533095191944	0.16687508820990515
AM12_0	AM2_0	MSL0-MSL0	195031	245030	220030.5	469	0.00790555972256167	0.1687507368800671
AM12_0	AM3_0	MSL0-MSL0	195031	245030	220030.5	469	0.008363793278505432	0.16688396349413298
AM12_0	AM5_0	MSL0-MSL0	195031	245030	220030.5	469	0.008498740065904245	0.16802315066015555
AM12_0	AM6_0	MSL0-MSL0	195031	245030	220030.5	469	0.009129974880006235	0.16678173892091971
AM12_0	AM7_0	MSL0-MSL0	195031	245030	220030.5	469	0.009345414172984396	0.1695821185617104
AM12_0	AM9_0	MSL0-MSL0	195031	245030	220030.5	469	0.007196162046908316	0.17204301075268816
AM1_0	AM2_0	MSL0-MSL0	195031	245030	220030.5	469	0.0017411129397779995	NA
AM1_0	AM3_0	MSL0-MSL0	195031	245030	220030.5	469	0.002180885922890187	NA
AM1_0	AM5_0	MSL0-MSL0	195031	245030	220030.5	469	0.0025904798825907567	NA
AM1_0	AM6_0	MSL0-MSL0	195031	245030	220030.5	469	0.0028846176558993027	NA
AM1_0	AM7_0	MSL0-MSL0	195031	245030	220030.5	469	0.0031802349870394737	NA
AM1_0	AM9_0	MSL0-MSL0	195031	245030	220030.5	469	9.77718088592289e-4	NA
AM2_0	AM3_0	MSL0-MSL0	195031	245030	220030.5	469	0.0023782334596277304	NA
AM2_0	AM5_0	MSL0-MSL0	195031	245030	220030.5	469	0.003182422163603215	NA
AM2_0	AM6_0	MSL0-MSL0	195031	245030	220030.5	469	0.0028322006231145226	0.05981221064935407
AM2_0	AM7_0	MSL0-MSL0	195031	245030	220030.5	469	0.0028613887888941196	NA
AM2_0	AM9_0	MSL0-MSL0	195031	245030	220030.5	469	0.001445974531633195	NA
AM3_0	AM5_0	MSL0-MSL0	195031	245030	220030.5	469	0.003612964860299615	NA
AM3_0	AM6_0	MSL0-MSL0	195031	245030	220030.5	469	0.003254831645740248	0.06602133280267716
AM3_0	AM7_0	MSL0-MSL0	195031	245030	220030.5	469	0.003295543336796697	NA
AM3_0	AM9_0	MSL0-MSL0	195031	245030	220030.5	469	0.0018758249568484112	NA
AM5_0	AM6_0	MSL0-MSL0	195031	245030	220030.5	469	0.004508601228781838	0.14944137517674316
AM5_0	AM7_0	MSL0-MSL0	195031	245030	220030.5	469	0.0048175874680000015	NA
AM5_0	AM9_0	MSL0-MSL0	195031	245030	220030.5	469	0.0023082638754280543	NA
AM6_0	AM7_0	MSL0-MSL0	195031	245030	220030.5	469	0.00282577955430354	0.23530359695502182
AM6_0	AM9_0	MSL0-MSL0	195031	245030	220030.5	469	0.0025810866680050174	NA
AM7_0	AM9_0	MSL0-MSL0	195031	245030	220030.5	469	0.0027642600902079905	NA
AM2_4	AM4_4	MSL4-MSL4	195031	245030	220030.5	469	0.004182411791107443	NA
AM2_4	AM8_4	MSL4-MSL4	195031	245030	220030.5	469	0.0013351798101069114	0.014834611623481101
AM4_4	AM8_4	MSL4-MSL4	195031	245030	220030.5	469	0.004312922551535789	1
AM10_0	AM11_0	MSL0-MSL0	200031	250030	225030.5	490	0.001718528172153732	0.027355467451418737
AM10_0	AM12_0	MSL0-MSL0	200031	250030	225030.5	490	0.007256623034116295	0.1692699446139224
AM10_0	AM1_0	MSL0-MSL0	200031	250030	225030.5	490	0.0014569910451809988	0.02648069272488114
AM10_0	AM2_0	MSL0-MSL0	200031	250030	225030.5	490	0.0019355219890914979	0.028136104090310934
AM10_0	AM3_0	MSL0-MSL0	200031	250030	225030.5	490	0.0024898645971756293	0.030164355111271038
AM10_0	AM5_0	MSL0-MSL0	200031	250030	225030.5	490	0.0035473496173305634	0.12144619078504888
AM10_0	AM6_0	MSL0-MSL0	200031	250030	225030.5	490	0.003059218498300533	0.041263021328664565
AM10_0	AM7_0	MSL0-MSL0	200031	250030	225030.5	490	0.003367410653161265	0.009384893268802402
AM10_0	AM9_0	MSL0-MSL0	200031	250030	225030.5	490	0.0011711198673323403	NA
AM11_0	AM12_0	MSL0-MSL0	200031	250030	225030.5	490	0.007109661625982493	0.16350585567226045
AM11_0	AM1_0	MSL0-MSL0	200031	250030	225030.5	490	0.001395577845812889	NA
AM11_0	AM2_0	MSL0-MSL0	200031	250030	225030.5	490	0.0016981664137075793	NA
AM11_0	AM3_0	MSL0-MSL0	200031	250030	225030.5	490	0.0023084811211828904	0.0529106596220646
AM11_0	AM5_0	MSL0-MSL0	200031	250030	225030.5	490	0.003753816078052896	0.16791983391833304
AM11_0	AM6_0	MSL0-MSL0	200031	250030	225030.5	490	0.002595716247266599	5.92266953457392e-4
AM11_0	AM7_0	MSL0-MSL0	200031	250030	225030.5	490	0.0029441113992845235	0.02328854196349325
AM11_0	AM9_0	MSL0-MSL0	200031	250030	225030.5	490	0.0011752576454571962	NA
AM12_0	AM1_0	MSL0-MSL0	200031	250030	225030.5	490	0.00698294902376535	0.17057188221473263
AM12_0	AM2_0	MSL0-MSL0	200031	250030	225030.5	490	0.007413688795676374	0.17263715844567334
AM12_0	AM3_0	MSL0-MSL0	200031	250030	225030.5	490	0.008032069970845481	0.17252695733708395
AM12_0	AM5_0	MSL0-MSL0	200031	250030	225030.5	490	0.008945165945165945	0.17222330118038023
AM12_0	AM6_0	MSL0-MSL0	200031	250030	225030.5	490	0.008585629017801888	0.17036542719543957
AM12_0	AM7_0	MSL0-MSL0	200031	250030	225030.5	490	0.008905213883031097	0.1735894773277951
AM12_0	AM9_0	MSL0-MSL0	200031	250030	225030.5	490	0.0067346938775510205	0.1762452107279694
AM1_0	AM2_0	MSL0-MSL0	200031	250030	225030.5	490	0.0016664938137875137	NA
AM1_0	AM3_0	MSL0-MSL0	200031	250030	225030.5	490	0.002267205583532114	NA
AM1_0	AM5_0	MSL0-MSL0	200031	250030	225030.5	490	0.003443178137055688	NA
AM1_0	AM6_0	MSL0-MSL0	200031	250030	225030.5	490	0.0027609911849321898	NA
AM1_0	AM7_0	MSL0-MSL0	200031	250030	225030.5	490	0.0031573178866878956	NA
AM1_0	AM9_0	MSL0-MSL0	200031	250030	225030.5	490	9.358158847954766e-4	NA
AM2_0	AM3_0	MSL0-MSL0	200031	250030	225030.5	490	0.0024560953686951913	NA
AM2_0	AM5_0	MSL0-MSL0	200031	250030	225030.5	490	0.0040097514631676125	NA
AM2_0	AM6_0	MSL0-MSL0	200031	250030	225030.5	490	0.0027108205964096145	0.05981221064935407
AM2_0	AM7_0	MSL0-MSL0	200031	250030	225030.5	490	0.0028521365256059137	NA
AM2_0	AM9_0	MSL0-MSL0	200031	250030	225030.5	490	0.0013840041945632007	NA
AM3_0	AM5_0	MSL0-MSL0	200031	250030	225030.5	490	0.0045109255823541534	0.14344579800031312
AM3_0	AM6_0	MSL0-MSL0	200031	250030	225030.5	490	0.0032951250611171724	0.06164689131705214
AM3_0	AM7_0	MSL0-MSL0	200031	250030	225030.5	490	0.00343613278174059	1
